query	target	evalue	prob	TP/FP(SF)
d1sfla_/c.1.10	d1dosa_/c.1.10	0.00935	0.949	TP
d1sfla_/c.1.10	d1muwa_/c.1.15	0.00244	0.949	FP
d1sfla_/c.1.10	d1xrsa_/c.1.19	0.0158	0.949	FP
d1sfla_/c.1.10	d3hmca_/c.1.8	0.00935	0.900	FP
d1sfla_/c.1.10	d1vpqa_/c.1.32	0.00182	0.900	FP
d1sfla_/c.1.10	d2rfga_/c.1.10	0.0141	0.900	TP
d1sfla_/c.1.10	d3eaua_/c.1.7	0.00347	0.900	FP
d1sfla_/c.1.10	d1vyra_/c.1.4	0.00622	0.900	FP
d1sfla_/c.1.10	d1tv5a1/c.1.4	0.0212	0.900	FP
d1su1a_/d.159.1	d2qfra2/d.159.1	0.000258	0.999	TP
d1t3ta2/c.23.16	d2vrna_/c.23.16	0.000964	0.999	TP
d1t3ta2/c.23.16	d2fexa1/c.23.16	0.00472	0.949	TP
d1tafa_/a.22.1	d1h3ob_/a.22.1	0.0388	0.999	TP
d1tcaa_/c.69.1	d2hu7a2/c.69.1	0.00012	0.999	TP
d1tcaa_/c.69.1	d1r3da_/c.69.1	0.00012	0.999	TP
d1tcaa_/c.69.1	d1jkma_/c.69.1	0.0037	0.900	TP
d1tcaa_/c.69.1	d3g02a_/c.69.1	0.00327	0.900	TP
d1tkja_/c.56.5	d1h8la2/c.56.5	0.00667	0.900	TP
d2cpda1/d.58.7	d1whva_/d.58.7	0.000982	0.999	TP
d2cpda1/d.58.7	d1fj7a_/d.58.7	0.00327	0.999	TP
d2cpda1/d.58.7	d1owxa_/d.58.7	0.0152	0.900	TP
d2cqna1/a.159.2	d2doda1/a.159.2	0.073	0.999	TP
d2dlxa1/c.47.1	d3tcoa_/c.47.1	0.00661	0.999	TP
d2dlxa1/c.47.1	d1r26a_/c.47.1	0.00283	0.999	TP
d2dlxa1/c.47.1	d2f51a_/c.47.1	0.00114	0.999	TP
d2dlxa1/c.47.1	d2b5ea4/c.47.1	0.00323	0.999	TP
d2dtxa_/c.2.1	d1rjwa2/c.2.1	0.0256	0.949	TP
d1zp6a1/c.37.1	d1nn5a_/c.37.1	0.00308	0.900	TP
d1zswa2/d.32.1	d1tfza2/d.32.1	0.000534	0.900	TP
d2abwa1/c.23.16	d2gk3a1/c.23.16	1.84e-05	0.999	TP
d2ak3a1/c.37.1	d2h92a_/c.37.1	0.000386	0.999	TP
d2auwa1/a.35.1	d3s8qa_/a.35.1	0.169	0.949	TP
d2auwa1/a.35.1	d2o38a1/a.35.1	0.0599	0.949	TP
d2affa1/b.26.1	d2brfa1/b.26.1	0.00522	0.999	TP
d2ak4d1/b.1.1	d1epfa2/b.1.1	0.00669	0.999	TP
d2ak4d1/b.1.1	d1ucta1/b.1.1	0.0109	0.999	TP
d2ak4d1/b.1.1	d1olla1/b.1.1	0.0114	0.999	TP
d2ak4d1/b.1.1	d1biha2/b.1.1	0.00351	0.999	TP
d2ak4d1/b.1.1	d1nkra2/b.1.1	0.0463	0.949	TP
d2ak4d1/b.1.1	d1gxea_/b.1.1	0.0301	0.949	TP
d2ak4d1/b.1.1	d2q3za1/b.1.18	0.00923	0.949	FP
d2ak4d1/b.1.1	d2a9da1/b.1.18	0.0574	0.900	FP
d2al3a1/d.15.1	d3kucb_/d.15.1	0.00405	0.999	TP
d2al3a1/d.15.1	d3a4ra_/d.15.1	0.0069	0.999	TP
d2al3a1/d.15.1	d1ttna1/d.15.1	0.00237	0.999	TP
d2al3a1/d.15.1	d1zkha1/d.15.1	0.0154	0.999	TP
d2al3a1/d.15.1	d2cr5a1/d.15.1	0.00331	0.999	TP
d2b34a_/c.33.1	d2c1xa1/c.87.1	0.00836	0.900	FP
d2bbkh_/b.69.2	d1pjxa_/b.68.6	0.000243	0.999	FP
d2bbkh_/b.69.2	d2ah2a2/b.68.1	0.00358	0.949	FP
d1seza1/c.3.1	d1w4xa1/c.3.1	0.000728	0.999	TP
d1seza1/c.3.1	d1ju2a1/c.3.1	1.49e-05	0.999	TP
d1seza1/c.3.1	d1n4wa1/c.3.1	2.01e-06	0.999	TP
d1seza1/c.3.1	d1gpea1/c.3.1	0.000293	0.949	TP
d1t6sa2/a.4.5	d3df8a_/a.4.5	0.014	0.900	TP
d1t6sa2/a.4.5	d2a61a1/a.4.5	0.0906	0.900	TP
d2d1pb1/c.114.1	d2d1pc1/c.114.1	0.00437	0.999	TP
d2diba1/b.1.18	d1qhoa1/b.1.18	0.0115	0.949	TP
d2dula1/c.66.1	d1m6ya2/c.66.1	0.000325	0.999	TP
d2dula1/c.66.1	d2yvla_/c.66.1	5.43e-05	0.999	TP
d2dula1/c.66.1	d1wzna1/c.66.1	0.000289	0.999	TP
d2dula1/c.66.1	d2oo3a1/c.66.1	0.00398	0.900	TP
d2dula1/c.66.1	d3gu3a_/c.66.1	0.00536	0.900	TP
d2dula1/c.66.1	d1jqea_/c.66.1	0.00642	0.900	TP
d2ebja_/c.56.4	d3mmsa_/c.56.2	0.000102	0.999	FP
d2epja_/c.67.1	d1c4ka2/c.67.1	6.89e-05	0.999	TP
d2gufa_/f.4.3	d3pgua_/f.4.3	2.12e-06	0.999	TP
d2gufa_/f.4.3	d3prna_/f.4.3	2.8e-05	0.999	TP
d2h6fb1/a.102.4	d2wy8a_/a.102.4	0.000772	0.999	TP
d2h6fb1/a.102.4	d1hzfa_/a.102.4	0.00046	0.999	TP
d2heyr3/g.24.1	d2heyr1/g.24.1	0.109	0.949	TP
d2hi0a_/c.108.1	d2o2xa1/c.108.1	0.00136	0.999	TP
d2hi0a_/c.108.1	d1y8aa1/c.108.1	0.00185	0.949	TP
d2hi0a_/c.108.1	d2i7da_/c.108.1	0.0131	0.900	TP
d2hxsa_/c.37.1	d3cfya_/c.23.1	0.00596	0.900	FP
d2ilaa_/b.42.1	d1ggpb2/b.42.2	0.0235	0.999	FP
d2ilaa_/b.42.1	d1sr4a_/b.42.2	0.0174	0.999	FP
d1b3aa_/d.9.1	d1el0a_/d.9.1	0.012	0.999	TP
d1b8da_/a.1.1	d1q1fa_/a.1.1	0.0909	0.949	TP
d1b8da_/a.1.1	d1cg5a_/a.1.1	0.249	0.900	TP
d1b8da_/a.1.1	d1mbaa_/a.1.1	0.249	0.900	TP
d1bg1a3/d.93.1	d1mila_/d.93.1	0.0129	0.900	TP
d1xksa_/b.69.14	d3amra_/b.68.3	0.000365	0.999	FP
d1xuba1/d.21.1	d1xuba2/d.21.1	0.000905	0.999	TP
d1y63a_/c.37.1	d1m8pa3/c.37.1	0.000479	0.999	TP
d1y63a_/c.37.1	d1ly1a_/c.37.1	0.00286	0.999	TP
d1y63a_/c.37.1	d1rz3a_/c.37.1	0.00151	0.949	TP
d1lcfa2/c.94.1	d2ozza1/c.94.1	0.000142	0.999	TP
d1lcfa2/c.94.1	d1xt8a1/c.94.1	0.000966	0.949	TP
d1lcfa2/c.94.1	d1wdna_/c.94.1	0.00697	0.900	TP
d1tj1a2/c.1.23	d1vr6a_/c.1.10	0.00118	0.949	FP
d1tj1a2/c.1.23	d1gvfa_/c.1.10	0.00158	0.900	FP
d1tj1a2/c.1.23	d3n9ra_/c.1.10	0.00149	0.900	FP
d1tzyb_/a.22.1	d1n1jb_/a.22.1	0.0151	0.999	TP
d1tzyb_/a.22.1	d2huec_/a.22.1	0.0184	0.999	TP
d1tzyb_/a.22.1	d1tzya_/a.22.1	0.00364	0.999	TP
d1uara2/c.46.1	d1yt8a1/c.46.1	0.00235	0.999	TP
d1uema_/b.1.2	d2dypd2/b.1.1	0.00677	0.999	FP
d1uema_/b.1.2	d1rhfa2/b.1.1	0.0135	0.949	FP
d1uema_/b.1.2	d1yjdc1/b.1.1	0.0159	0.949	FP
d1ugka_/b.7.1	d2cjta1/b.7.1	0.00134	0.999	TP
d1u58a1/b.1.1	d3b5ha1/b.1.1	0.00236	0.999	TP
d1u58a1/b.1.1	d1fp5a1/b.1.1	0.118	0.949	TP
d1u58a1/b.1.1	d2c9aa1/b.1.1	0.138	0.900	TP
d1u58a1/b.1.1	d1sq2n_/b.1.1	0.0556	0.900	TP
d1u7ba1/d.131.1	d1t6la1/d.131.1	0.00416	0.999	TP
d1u7ba1/d.131.1	d1b77a1/d.131.1	0.00282	0.999	TP
d1ua4a_/c.72.1	d3iq0a_/c.72.1	7.61e-05	0.999	TP
d1ua4a_/c.72.1	d3n1ca_/c.72.1	0.000188	0.999	TP
d1ua4a_/c.72.1	d2f02a_/c.72.1	2.32e-05	0.999	TP
d1buoa_/d.42.1	d1nn7a_/d.42.1	0.00339	0.999	TP
d1c8ua1/d.38.1	d3qy3a1/d.38.1	0.0151	0.999	TP
d1c8ua1/d.38.1	d3lmba_/d.38.1	0.00728	0.999	TP
d1c8ua1/d.38.1	d2essa2/d.38.1	0.00297	0.999	TP
d1ohwa_/c.67.1	d3k7ya_/c.67.1	6.71e-06	0.999	TP
d1oq1a_/b.29.1	d2ah2a1/b.29.1	0.000407	0.999	TP
d1oq1a_/b.29.1	d1h30a1/b.29.1	0.00295	0.949	TP
d1oq1a_/b.29.1	d1v0aa1/b.18.1	0.00907	0.900	FP
d1oq1a_/b.29.1	d3boda_/b.29.1	0.00203	0.900	TP
d1oq1a_/b.29.1	d2fbea1/b.29.1	0.0182	0.900	TP
d1ow5a_/a.60.1	d1y88a1/a.60.4	0.242	0.900	FP
d1oyia_/a.4.5	d3ecoa_/a.4.5	0.112	0.900	TP
d1kw4a_/a.60.1	d1z1va1/a.60.1	0.113	0.900	TP
d1kxoa_/b.60.1	d1jmxa5/b.61.4	0.00366	0.999	FP
d1l3ia_/c.66.1	d2dpma_/c.66.1	0.00132	0.999	TP
d1l3ia_/c.66.1	d2uyoa_/c.66.1	0.00319	0.999	TP
d1l3ia_/c.66.1	d1ep3b2/c.25.1	0.0139	0.949	FP
d1l3ia_/c.66.1	d1jvba2/c.2.1	0.0452	0.949	FP
d1l3ia_/c.66.1	d2rhca_/c.2.1	0.0223	0.949	FP
d1l3ia_/c.66.1	d1vpta_/c.66.1	0.00301	0.949	TP
d1l3ia_/c.66.1	d1pl8a2/c.2.1	0.0971	0.900	FP
d1lfba_/a.4.1	d2hosa_/a.4.1	0.0939	0.999	TP
d1lfba_/a.4.1	d3k2aa_/a.4.1	0.37	0.900	TP
d1lhpa_/c.72.1	d2plna_/c.23.1	0.00196	0.999	FP
d1lhpa_/c.72.1	d3ljsa_/c.72.1	0.000437	0.999	TP
d1lhpa_/c.72.1	d2fn9a_/c.93.1	0.00281	0.949	FP
d1hfua1/b.6.1	d3cvba_/b.6.1	0.000286	0.999	TP
d1hnja2/c.95.1	d1ox0a2/c.95.1	0.0162	0.949	TP
d1hw1a1/a.4.5	d1ft9a1/a.4.5	0.0391	0.949	TP
d1hw1a1/a.4.5	d1on2a1/a.4.5	0.0512	0.900	TP
d1hyha1/c.2.1	d2ahra2/c.2.1	0.00114	0.999	TP
d1hyha1/c.2.1	d1y81a1/c.2.1	0.0321	0.949	TP
d1hyha1/c.2.1	d2fy8a1/c.2.1	0.0249	0.949	TP
d1hyha1/c.2.1	d1gpja2/c.2.1	0.0207	0.949	TP
d1hyha1/c.2.1	d1gdha1/c.2.1	0.016	0.949	TP
d1hyha1/c.2.1	d1dlja2/c.2.1	0.0321	0.949	TP
d1hyha1/c.2.1	d2bkaa1/c.2.1	0.00586	0.949	TP
d1hyha1/c.2.1	d2z1na_/c.2.1	0.0125	0.949	TP
d1hyha1/c.2.1	d3ucxa_/c.2.1	0.00428	0.949	TP
d1hyha1/c.2.1	d1uwka_/e.51.1	0.00312	0.949	FP
d1hyha1/c.2.1	d1duvg2/c.78.1	0.0194	0.900	FP
d1hyha1/c.2.1	d1c1da1/c.2.1	0.022	0.900	TP
d1hyha1/c.2.1	d1zema1/c.2.1	0.0234	0.900	TP
d1hyha1/c.2.1	d1omoa_/c.2.1	0.00312	0.900	TP
d1exra_/a.39.1	d1qlsa_/a.39.1	0.00204	0.999	TP
d1exra_/a.39.1	d2sasa_/a.39.1	0.000545	0.999	TP
d1exra_/a.39.1	d1omra_/a.39.1	0.000273	0.999	TP
d1exra_/a.39.1	d1wlza1/a.39.1	0.0536	0.900	TP
d1f00i1/b.1.14	d3rnqa_/b.1.1	0.00062	0.999	FP
d1f00i1/b.1.14	d1vcaa2/b.1.1	0.00786	0.949	FP
d1f00i1/b.1.14	d1v05a_/b.1.18	0.0159	0.949	FP
d1f00i1/b.1.14	d2cqva1/b.1.1	0.0128	0.949	FP
d1f00i1/b.1.14	d2q3za1/b.1.18	0.0177	0.949	FP
d1f00i1/b.1.14	d2vo8a1/b.2.2	0.0232	0.949	FP
d1f00i1/b.1.14	d1x5aa1/b.1.2	0.0287	0.900	FP
d1f00i1/b.1.14	d2ntsp1/b.1.1	0.0272	0.900	FP
d1f00i1/b.1.14	d1neua_/b.1.1	0.0232	0.900	FP
d1f00i1/b.1.14	d2diba1/b.1.18	0.0443	0.900	FP
d1fc6a3/b.36.1	d1n7ea_/b.36.1	0.00376	0.999	TP
d1fc6a3/b.36.1	d2q3ga_/b.36.1	0.00867	0.999	TP
d1fc6a3/b.36.1	d2w4fa_/b.36.1	0.00587	0.999	TP
d1fc6a3/b.36.1	d1um1a_/b.36.1	0.0436	0.900	TP
d1fdra1/b.43.4	d1tvca1/b.43.4	0.00995	0.999	TP
d1fdra1/b.43.4	d1kzla2/b.43.4	0.00683	0.999	TP
d1fdra1/b.43.4	d1i8da2/b.43.4	0.00613	0.999	TP
d1fhga_/b.1.1	d1yjdc1/b.1.1	0.002	0.999	TP
d1fhga_/b.1.1	d1l0qa1/b.1.3	0.00238	0.999	FP
d1fhga_/b.1.1	d1iray1/b.1.1	0.00792	0.999	TP
d1fhga_/b.1.1	d2w0pa_/b.1.18	0.00838	0.949	FP
d1fhga_/b.1.1	d1l6xa2/b.1.1	0.0132	0.949	TP
d1fhga_/b.1.1	d2q3za1/b.1.18	0.0132	0.949	FP
d1fhga_/b.1.1	d1cwva1/b.1.14	0.0372	0.900	FP
d1fhga_/b.1.1	d2giya1/b.1.1	0.0828	0.900	TP
d1fltx_/b.1.1	d2c9aa1/b.1.1	0.00325	0.999	TP
d1fltx_/b.1.1	d2g5ra_/b.1.1	0.00325	0.999	TP
d1fltx_/b.1.1	d1gxea_/b.1.1	0.00384	0.999	TP
d1fltx_/b.1.1	d1iray2/b.1.1	0.00186	0.999	TP
d1fltx_/b.1.1	d2bvya1/b.1.18	0.0375	0.900	FP
d1fltx_/b.1.1	d1ncua_/b.1.1	0.0912	0.900	TP
d1fo8a_/c.68.1	d1w77a1/c.68.1	0.0013	0.900	TP
d1fyea_/c.23.16	d1ka9h_/c.23.16	0.0149	0.900	TP
d1dfca3/b.42.5	d2zqoa1/b.42.2	0.0252	0.999	FP
d1dfca3/b.42.5	d1knma_/b.42.2	0.0193	0.999	FP
d1dfca3/b.42.5	d2go2a_/b.42.4	0.131	0.900	FP
d1djqa3/c.4.1	d1ojta1/c.3.1	0.000134	0.999	FP
d1djqa3/c.4.1	d1jtva_/c.2.1	0.00121	0.949	FP
d1djqa3/c.4.1	d2q46a_/c.2.1	0.00344	0.900	FP
d1djqa3/c.4.1	d3ai2a_/c.2.1	0.00238	0.900	FP
d1dysa_/c.6.1	d3m5va_/c.1.10	0.00234	0.949	FP
d1eaja_/b.1.1	d1kgcd1/b.1.1	0.00126	0.999	TP
d1eaja_/b.1.1	d1f2qa1/b.1.1	0.00333	0.999	TP
d1eaja_/b.1.1	d1cvra1/b.1.18	0.00743	0.949	FP
d1eaja_/b.1.1	d3qzba_/b.1.13	0.00075	0.949	FP
d1eaja_/b.1.1	d3n1fc_/b.1.2	0.0047	0.900	FP
d1eema2/c.47.1	d1k3ya2/c.47.1	0.00515	0.999	TP
d1eema2/c.47.1	d1tu7a2/c.47.1	0.00673	0.999	TP
d3qgma_/c.108.1	d2ah5a1/c.108.1	5.42e-06	0.999	TP
d3qgma_/c.108.1	d1zrna_/c.108.1	0.000423	0.949	TP
d3qgma_/c.108.1	d3dnpa_/c.108.1	0.002	0.949	TP
d3s4ka_/d.38.1	d1pn2a1/d.38.1	0.000993	0.999	TP
d3tcoa_/c.47.1	d1g7ea_/c.47.1	0.00248	0.999	TP
d3tcoa_/c.47.1	d1jfua_/c.47.1	0.000715	0.999	TP
d3tcoa_/c.47.1	d1wjka_/c.47.1	0.000669	0.999	TP
d3tcoa_/c.47.1	d1o8xa_/c.47.1	0.000929	0.999	TP
d1f2na_/b.121.4	d1a34a_/b.121.7	0.000456	0.999	FP
d1f2na_/b.121.4	d1qqp1_/b.121.4	0.00175	0.949	TP
d1f2na_/b.121.4	d3rqva_/b.121.7	0.00185	0.900	FP
d1fjca_/d.58.7	d1whya_/d.58.7	0.00542	0.999	TP
d1fjca_/d.58.7	d1wela1/d.58.7	0.00577	0.999	TP
d1fnfa2/b.1.2	d2hfta1/b.1.2	0.0129	0.999	TP
d1fnfa2/b.1.2	d1cida2/b.1.1	0.214	0.900	FP
d1fnfa2/b.1.2	d2q3za3/b.1.5	0.0884	0.900	FP
d1fnfa2/b.1.2	d1g0da3/b.1.5	0.0931	0.900	FP
d1fnfa2/b.1.2	d1l6za1/b.1.1	0.0681	0.900	FP
d1fnfa2/b.1.2	d1my7a_/b.1.18	0.0122	0.900	FP
d1fr3a_/b.40.6	d1e1oa1/b.40.4	0.514	0.900	FP
d1fwxa2/b.69.3	d1w6sa_/b.70.1	0.000341	0.949	FP
d1fwxa2/b.69.3	d1xipa_/b.69.14	0.00216	0.900	FP
d1gcya2/c.1.8	d1jaka1/c.1.8	3.53e-05	0.999	TP
d1gcya2/c.1.8	d1qwga_/c.1.27	0.000349	0.999	FP
d1gcya2/c.1.8	d3oexa_/c.1.10	0.00552	0.949	FP
d1gcya2/c.1.8	d3e0ia_/c.1.10	0.00463	0.900	FP
d1gcya2/c.1.8	d3eb2a_/c.1.10	0.00388	0.900	FP
d1gdha2/c.23.12	d1e5qa1/c.2.1	0.0297	0.949	FP
d1gkya_/c.37.1	d1nksa_/c.37.1	0.00271	0.900	TP
d1h8ba_/a.39.1	d1wdcb_/a.39.1	0.0299	0.900	TP
d3qbya_/b.34.9	d2jnga1/b.34.9	0.0886	0.900	TP
d3qwoc_/a.8.1	d1xvha2/a.8.1	0.048	0.999	TP
d3qzra_/b.47.1	d3ncla_/b.47.1	0.00403	0.999	TP
d3qzra_/b.47.1	d1mbma_/b.47.1	0.00171	0.999	TP
d3tm0a_/d.144.1	d1o6ya_/d.144.1	0.00024	0.999	TP
d3tm0a_/d.144.1	d1o6la_/d.144.1	8.45e-05	0.999	TP
d3tm0a_/d.144.1	d1omwa3/d.144.1	0.00347	0.949	TP
d1xkua_/c.10.2	d2astb2/c.10.1	0.0286	0.949	FP
d1xmta_/d.108.1	d2b5ga_/d.108.1	0.0112	0.900	TP
d1xrka_/d.32.1	d1kw3b2/d.32.1	0.00331	0.900	TP
d2f9wa2/c.55.1	d3bzka5/c.55.3	0.00308	0.999	FP
d2f9wa2/c.55.1	d1woqa1/c.55.1	0.0113	0.900	TP
d2fcfa1/b.36.1	d1lcya1/b.36.1	0.0355	0.949	TP
d2feaa1/c.108.1	d2hsza1/c.108.1	0.011	0.900	TP
d2fn9a_/c.93.1	d3o83a_/e.23.1	0.000372	0.949	FP
d2fn9a_/c.93.1	d1zxxa_/c.89.1	0.000294	0.900	FP
d2fn9a_/c.93.1	d1v25a_/e.23.1	0.000594	0.900	FP
d2fyia1/c.94.1	d1elja_/c.94.1	0.000398	0.999	TP
d2fyia1/c.94.1	d2czla1/c.94.1	0.00814	0.949	TP
d2fyia1/c.94.1	d3g63a_/c.94.1	0.00814	0.949	TP
d2g3ba1/a.4.1	d2i10a1/a.4.1	0.0451	0.999	TP
d2g3ba1/a.4.1	d2g7la1/a.4.1	0.335	0.949	TP
d2g45a_/g.44.1	d2uzga1/g.44.1	0.0071	0.999	TP
d2oi8a2/a.121.1	d1zk8a2/a.121.1	0.0153	0.999	TP
d2onda1/a.118.8	d1elwa_/a.118.8	0.112	0.949	TP
d1af7a2/c.66.1	d2fhpa1/c.66.1	0.000193	0.999	TP
d1af7a2/c.66.1	d2b3ta1/c.66.1	0.000205	0.999	TP
d1af7a2/c.66.1	d2ih2a1/c.66.1	0.000111	0.999	TP
d1af7a2/c.66.1	d3c3ya_/c.66.1	0.00123	0.999	TP
d1af7a2/c.66.1	d1xtpa_/c.66.1	0.000317	0.999	TP
d1af7a2/c.66.1	d1p91a_/c.66.1	0.000406	0.999	TP
d1af7a2/c.66.1	d1inla_/c.66.1	0.000381	0.999	TP
d1af7a2/c.66.1	d1nv8a_/c.66.1	0.000337	0.999	TP
d1af7a2/c.66.1	d3doua_/c.66.1	0.00276	0.900	TP
d1af7a2/c.66.1	d2ar0a1/c.66.1	0.00839	0.900	TP
d1b24a1/d.95.2	d1jvaa3/d.95.2	0.00842	0.999	TP
d1b8aa1/b.40.4	d1j6qa_/b.40.9	0.00803	0.999	FP
d1b8aa1/b.40.4	d3ulla_/b.40.4	0.00581	0.999	TP
d1b8aa1/b.40.4	d1ue1a_/b.40.4	0.00232	0.999	TP
d1b8aa1/b.40.4	d1wjja_/b.40.4	0.053	0.949	TP
d1bd0a2/c.1.6	d3eb2a_/c.1.10	8.91e-05	0.999	FP
d1bd0a2/c.1.6	d2ejaa_/c.1.22	0.00609	0.949	FP
d1bd0a2/c.1.6	d1b5ta_/c.1.23	0.00987	0.900	FP
d1bd0a2/c.1.6	d2zdra2/c.1.10	0.016	0.900	FP
d1btka_/b.55.1	d1zsqa1/b.55.1	0.00571	0.999	TP
d1btka_/b.55.1	d2hthb1/b.55.1	0.00223	0.999	TP
d1btka_/b.55.1	d1v61a_/b.55.1	0.00604	0.999	TP
d1btka_/b.55.1	d2coca1/b.55.1	0.00367	0.999	TP
d1btka_/b.55.1	d2rnrb1/b.55.1	0.00249	0.999	TP
d1btka_/b.55.1	d1dbha2/b.55.1	0.00512	0.999	TP
d1btka_/b.55.1	d1v88a_/b.55.1	0.00458	0.999	TP
d1btka_/b.55.1	d1fhoa_/b.55.1	0.024	0.949	TP
d1btka_/b.55.1	d1aqca_/b.55.1	0.0146	0.949	TP
d1by1a_/a.87.1	d1f5xa_/a.87.1	0.0168	0.999	TP
d1ckma2/d.142.2	d1xdna_/d.142.2	0.000604	0.999	TP
d1ry9a_/d.198.1	d2plga1/d.198.1	0.0268	0.900	TP
d1s7ka_/d.108.1	d1z4ea1/d.108.1	0.00078	0.999	TP
d1s7ka_/d.108.1	d2hv2a2/d.108.1	0.00101	0.999	TP
d1s7ka_/d.108.1	d1vkca_/d.108.1	0.00078	0.999	TP
d1s7ka_/d.108.1	d1zo0a1/d.108.1	0.004	0.900	TP
d1s7ka_/d.108.1	d2pq8a_/d.108.1	0.0158	0.900	TP
d1sqia1/d.32.1	d1zswa1/d.32.1	0.00378	0.900	TP
d3oska_/b.1.1	d1g1ca_/b.1.1	0.00255	0.999	TP
d3oska_/b.1.1	d1u2ha_/b.1.1	0.00125	0.999	TP
d3oska_/b.1.1	d1iama1/b.1.1	0.00374	0.999	TP
d3oska_/b.1.1	d1dr9a1/b.1.1	0.00139	0.999	TP
d3oska_/b.1.1	d1ucta1/b.1.1	0.00466	0.999	TP
d3oska_/b.1.1	d2ic2a1/b.1.2	0.0132	0.949	FP
d3oska_/b.1.1	d1ex0a2/b.1.5	0.0052	0.949	FP
d3oska_/b.1.1	d1qpxa1/b.1.11	0.0205	0.949	FP
d3oska_/b.1.1	d1iama2/b.1.1	0.1	0.900	TP
d3oska_/b.1.1	d1ev2e2/b.1.1	0.009	0.900	TP
d3oska_/b.1.1	d1iray2/b.1.1	0.0441	0.900	TP
d3oska_/b.1.1	d2q3za1/b.1.18	0.0216	0.900	FP
d3oska_/b.1.1	d3qzba_/b.1.13	0.00684	0.900	FP
d3oska_/b.1.1	d4a02a_/b.1.18	0.0336	0.900	FP
d3q15c_/c.23.1	d1u6ka_/c.127.1	0.00157	0.999	FP
d3q15c_/c.23.1	d2cxxa1/c.37.1	0.033	0.949	FP
d3q15c_/c.23.1	d3euca_/c.67.1	0.00903	0.949	FP
d3q15c_/c.23.1	d2f62a_/c.23.14	0.0309	0.900	FP
d3q15c_/c.23.1	d1vlja_/e.22.1	0.033	0.900	FP
d1ri9a_/b.34.2	d1ng2a2/b.34.2	0.0907	0.900	TP
d1rkta1/a.4.1	d2oi8a1/a.4.1	0.0194	0.999	TP
d1rkta1/a.4.1	d2hkua1/a.4.1	0.00879	0.999	TP
d1rkta1/a.4.1	d2g7sa1/a.4.1	0.017	0.999	TP
d1rlja_/c.23.5	d1e5da1/c.23.5	0.00176	0.999	TP
d1rlja_/c.23.5	d1oboa_/c.23.5	0.00227	0.999	TP
d1ryia1/c.3.1	d2dw4a2/c.3.1	7.16e-05	0.999	TP
d1ryia1/c.3.1	d1ps9a3/c.4.1	0.0299	0.949	FP
d1ryia1/c.3.1	d1d7ya1/c.3.1	0.00937	0.949	TP
d1ryia1/c.3.1	d1feca2/c.3.1	0.0636	0.900	TP
d1ryia1/c.3.1	d1onfa2/c.3.1	0.0534	0.900	TP
d1s9ca2/d.38.1	d2bi0a1/d.38.1	0.0166	0.949	TP
d1cvja1/d.58.7	d2dgxa1/d.58.7	0.0102	0.999	TP
d1d5ta1/c.3.1	d1kf6a2/c.3.1	2.33e-05	0.999	TP
d1d5ta1/c.3.1	d1kdga1/c.3.1	9.13e-06	0.999	TP
d1d5ta1/c.3.1	d1ps9a3/c.4.1	0.0155	0.900	FP
d1qsma_/d.108.1	d2i00a2/d.108.1	0.00164	0.999	TP
d1qsma_/d.108.1	d1rxta2/d.108.1	0.0479	0.900	TP
d1qzga_/b.40.4	d1iyjb5/b.40.4	0.0141	0.949	TP
d1r3na1/c.56.5	d1ybfa_/c.56.2	0.00363	0.900	FP
d1rp3a1/a.4.13	d1smyf1/a.4.13	0.317	0.900	TP
d2b9ha_/d.144.1	d3tm0a_/d.144.1	0.00156	0.999	TP
d2b9ha_/d.144.1	d2ppqa1/d.144.1	0.000778	0.949	TP
d2gfna2/a.121.1	d2fq4a2/a.121.1	0.145	0.949	TP
d2hala_/b.47.1	d1a7sa_/b.47.1	0.000702	0.999	TP
d2hala_/b.47.1	d1ltoa_/b.47.1	0.0012	0.999	TP
d2hjsa1/c.2.1	d1oi7a1/c.2.1	0.00453	0.999	TP
d2hjsa1/c.2.1	d1j5pa4/c.2.1	0.00166	0.999	TP
d2hjsa1/c.2.1	d1vm6a3/c.2.1	0.0514	0.900	TP
d2hjsa1/c.2.1	d1e5qa1/c.2.1	0.0652	0.900	TP
d2hjsa1/c.2.1	d1hdoa_/c.2.1	0.0382	0.900	TP
d2hy1a1/d.159.1	d3h63a_/d.159.1	3.66e-05	0.999	TP
d2oi5a1/b.81.1	d3dhoa_/b.81.1	0.0411	0.999	TP
d2oi5a1/b.81.1	d2piga_/b.81.1	0.00364	0.900	TP
d2os5d_/d.80.1	d3abfa_/d.80.1	0.00624	0.999	TP
d2os5d_/d.80.1	d1otfa_/d.80.1	0.00624	0.999	TP
d2oyoa1/a.152.1	d1knca_/a.152.1	0.213	0.949	TP
d2p8ta1/a.4.5	d1zara1/a.4.5	0.00631	0.999	TP
d2p8ta1/a.4.5	d3deua1/a.4.5	0.0553	0.949	TP
d2p8ta1/a.4.5	d1z05a1/a.4.5	0.109	0.900	TP
d2p8ta1/a.4.5	d3echa_/a.4.5	0.214	0.900	TP
d2p8ta1/a.4.5	d2hr3a1/a.4.5	0.0776	0.900	TP
d2p8ta1/a.4.5	d1yg2a_/a.4.5	0.214	0.900	TP
d2pd1a1/d.58.4	d2cg4a2/d.58.4	0.00938	0.900	TP
d1h99a2/a.142.1	d1h99a1/a.142.1	0.0192	0.999	TP
